id_venta,fecha,id_cliente,id_vendedor,id_producto,tipo_producto,cantidad,precio_unitario,importe
468,22/07/2025,1648,4,1009,lentillas,1,7.5,7.5
469,22/07/2025,1410,40,1042,lentillas,1,16.5,16.5
470,28/01/2026,1450,80,1039,lentillas,1,16.5,16.5
471,24/04/2026,55,55,1033,lentillas,1,66.5,66.5
472,13/01/2025,79,79,193,gafas,3,45.9,137.7
473,24/04/2026,23,23,34,gafas,3,89.9,269.7
474,15/01/2026,2444,115,108,gafas,1,84.9,84.9
475,26/11/2025,234,97,116,gafas,2,49.9,99.8
476,2/03/2026,1233,137,80,gafas,3,79.9,239.7
477,10/04/2026,1142,46,1038,lentillas,2,16.5,33
478,31/05/2025,1667,23,14,gafas,3,49.9,149.7
479,24/04/2026,2912,35,76,gafas,3,79.9,239.7
480,1/02/2026,781,96,48,gafas,2,59.9,119.8
481,3/03/2025,305,31,136,gafas,3,49.9,149.7
482,24/01/2026,2140,85,117,gafas,2,49.9,99.8
483,12/04/2026,607,59,1038,lentillas,2,16.5,33
484,13/12/2025,2822,82,124,gafas,1,49.9,49.9
485,18/03/2026,1825,44,1042,lentillas,2,16.5,33
486,24/06/2025,1075,116,1030,lentillas,2,44,88
487,14/01/2026,2016,98,5,gafas,1,89.9,89.9
488,23/08/2025,2152,97,212,gafas,3,79.9,239.7
489,24/04/2026,2135,80,50,gafas,1,49.9,49.9
490,24/04/2026,2756,16,1040,lentillas,3,16.5,49.5
491,15/05/2025,605,57,189,gafas,3,69.9,209.7
492,1/06/2025,2891,14,102,gafas,3,64.9,194.7
493,17/07/2025,801,116,77,gafas,2,99.9,199.8
494,13/02/2026,1120,24,104,gafas,1,84.9,84.9
495,18/02/2025,1203,107,1034,lentillas,1,34,34
496,1/02/2026,2867,127,82,gafas,2,79.9,159.8
497,18/04/2026,1325,92,40,gafas,3,79.9,239.7
498,24/04/2026,1907,126,172,gafas,3,64.9,194.7
499,13/09/2025,97,97,167,gafas,2,84.9,169.8
500,20/09/2025,1490,120,1026,lentillas,3,16.5,49.5
501,9/10/2025,2066,11,44,gafas,3,69.9,209.7
502,9/03/2025,106,106,81,gafas,3,79.9,239.7
503,25/09/2025,762,77,1007,lentillas,2,10,20
504,1/02/2025,2862,122,208,gafas,2,69.9,139.8
505,15/06/2025,579,31,1055,lentillas,2,19,38
506,21/03/2026,2331,2,198,gafas,1,119.9,119.9
507,24/11/2025,2335,6,1023,lentillas,3,20.5,61.5
508,8/04/2026,1323,90,4,gafas,2,89.9,179.8
509,23/02/2025,2661,58,1013,lentillas,3,45.5,136.5
510,19/02/2025,1013,54,166,gafas,1,84.9,84.9
511,9/07/2025,1799,18,1011,lentillas,1,6.5,6.5
512,27/02/2026,2314,122,182,gafas,2,84.9,169.8
513,4/03/2026,1957,39,122,gafas,1,49.9,49.9
514,29/05/2025,1762,118,201,gafas,3,109.9,329.7
515,20/03/2025,1516,9,115,gafas,2,49.9,99.8
516,3/02/2025,2047,129,113,gafas,3,64.9,194.7
517,5/08/2025,48,48,64,gafas,2,89.9,179.8
518,16/06/2025,2136,81,17,gafas,3,59.9,179.7
519,17/05/2025,1831,50,97,gafas,2,84.9,169.8
520,21/06/2025,391,117,1029,lentillas,2,39,78
521,30/07/2025,708,23,1052,lentillas,3,10,30
522,5/07/2025,1339,106,1041,lentillas,2,16.5,33
523,12/10/2025,1554,47,7,gafas,3,89.9,269.7
524,26/09/2025,2725,122,1045,lentillas,3,16.5,49.5
525,21/01/2026,1597,90,68,gafas,1,89.9,89.9
526,3/04/2026,2693,90,75,gafas,1,99.9,99.9
527,31/10/2025,2376,47,126,gafas,1,49.9,49.9
528,27/04/2025,2333,4,154,gafas,3,139.9,419.7
529,24/04/2026,2773,33,36,gafas,2,89.9,179.8
530,5/01/2025,1114,18,192,gafas,1,45.9,45.9
531,13/02/2026,2547,81,82,gafas,2,79.9,159.8
532,7/05/2025,1026,67,1012,lentillas,1,5,5
533,23/11/2025,2856,116,135,gafas,3,49.9,149.7
534,31/01/2025,2404,75,70,gafas,2,89.9,179.8
535,1/07/2025,440,29,192,gafas,3,45.9,137.7
536,24/04/2026,1197,101,1026,lentillas,1,16.5,16.5
537,14/04/2025,1673,29,27,gafas,1,59.9,59.9
538,14/07/2025,629,81,48,gafas,1,59.9,59.9
539,24/04/2026,1449,79,196,gafas,1,119.9,119.9
540,14/07/2025,1896,115,1014,lentillas,3,64.5,193.5
541,23/10/2025,668,120,195,gafas,2,99.9,199.8
542,6/08/2025,1209,113,200,gafas,2,109.9,219.8
543,2/07/2025,2374,45,1002,lentillas,1,54.5,54.5
544,3/11/2025,173,36,1029,lentillas,2,39,78
545,27/03/2026,2859,119,94,gafas,3,79.9,239.7
546,16/07/2025,373,99,8,gafas,3,79.9,239.7
547,28/12/2025,342,68,175,gafas,2,84.9,169.8
548,6/07/2025,1713,69,13,gafas,1,49.9,49.9
549,9/10/2025,1370,137,10,gafas,1,79.9,79.9
550,2/03/2025,2452,123,77,gafas,1,99.9,99.9
551,2/04/2025,1304,71,99,gafas,3,84.9,254.7
552,24/06/2025,2283,91,181,gafas,3,84.9,254.7
553,24/04/2026,2817,77,56,gafas,3,29.9,89.7
554,28/11/2025,2118,63,13,gafas,1,49.9,49.9
555,7/06/2025,2520,54,99,gafas,3,84.9,254.7
556,22/10/2025,2990,113,1017,lentillas,3,16.5,49.5
557,2/02/2026,935,113,201,gafas,2,109.9,219.8
558,20/08/2025,2136,81,136,gafas,3,49.9,149.7
559,19/05/2025,634,86,190,gafas,2,69.9,139.8
560,8/03/2025,829,7,73,gafas,2,99.9,199.8
561,15/03/2026,2893,16,1,gafas,1,89.9,89.9
562,16/02/2025,812,127,1011,lentillas,1,6.5,6.5
563,12/10/2025,394,120,15,gafas,1,49.9,49.9
564,2/01/2025,500,89,85,gafas,2,109.9,219.8
565,10/02/2025,394,120,11,gafas,1,79.9,79.9
566,1/07/2025,1562,55,83,gafas,3,109.9,329.7
567,4/03/2026,2515,49,99,gafas,2,84.9,169.8
568,5/11/2025,1009,50,32,gafas,3,69.9,209.7
569,24/04/2026,2985,108,144,gafas,3,79.9,239.7
570,1/12/2025,134,134,1003,lentillas,1,54.5,54.5
571,22/11/2025,995,36,36,gafas,2,89.9,179.8
572,13/01/2026,1548,41,154,gafas,1,139.9,139.9
573,24/04/2026,130,130,125,gafas,1,49.9,49.9
574,19/02/2026,154,17,46,gafas,1,59.9,59.9
575,21/01/2026,156,19,18,gafas,1,59.9,59.9
576,24/04/2026,2559,93,57,gafas,3,29.9,89.7
577,22/04/2026,2289,97,1049,lentillas,1,19.9,19.9
578,5/09/2025,2937,60,188,gafas,2,89.9,179.8
579,29/01/2025,418,7,17,gafas,1,59.9,59.9
580,21/12/2025,2772,32,176,gafas,3,84.9,254.7
581,4/10/2025,1809,28,141,gafas,1,49.9,49.9
582,12/01/2026,238,101,113,gafas,3,64.9,194.7
583,24/04/2026,2191,136,13,gafas,2,49.9,99.8
584,4/03/2026,90,90,1034,lentillas,1,34,34
585,28/09/2025,2321,129,192,gafas,2,45.9,91.8
586,28/06/2025,67,67,147,gafas,3,99.9,299.7
587,24/10/2025,873,51,13,gafas,1,49.9,49.9
588,27/08/2025,1658,14,163,gafas,2,89.9,179.8
589,2/12/2025,648,100,196,gafas,2,119.9,239.8
590,7/04/2025,1856,75,139,gafas,2,49.9,99.8
591,16/06/2025,44,44,199,gafas,3,109.9,329.7
592,1/02/2026,1457,87,67,gafas,1,89.9,89.9
593,7/06/2025,276,2,1016,lentillas,3,31,93
594,22/08/2025,1932,14,1,gafas,1,89.9,89.9
595,23/02/2025,792,107,182,gafas,3,84.9,254.7
596,23/02/2026,231,94,1039,lentillas,1,16.5,16.5
597,4/03/2025,1110,14,93,gafas,2,89.9,179.8
598,9/03/2026,1941,23,164,gafas,1,89.9,89.9
599,24/04/2026,2151,96,1023,lentillas,2,20.5,41
600,4/03/2026,1354,121,3,gafas,3,69.9,209.7
601,24/07/2025,2253,61,169,gafas,1,84.9,84.9
602,14/07/2025,887,65,9,gafas,1,79.9,79.9
603,10/01/2026,408,134,212,gafas,2,79.9,159.8
604,1/11/2025,1682,38,1050,lentillas,3,33,99
605,8/09/2025,2041,123,1029,lentillas,3,39,117
606,12/06/2025,2580,114,41,gafas,2,59.9,119.8
607,24/04/2026,2658,55,1026,lentillas,3,16.5,49.5
608,13/10/2025,2852,112,1050,lentillas,3,33,99
609,24/04/2026,2346,17,130,gafas,3,89.9,269.7
610,24/04/2026,267,130,214,gafas,2,79.9,159.8
611,24/04/2026,277,3,19,gafas,3,89.9,269.7
612,24/04/2026,1241,8,1045,lentillas,1,16.5,16.5
613,3/02/2025,1793,12,1019,lentillas,2,16.5,33
614,24/08/2025,202,65,105,gafas,1,84.9,84.9
615,12/09/2025,357,83,200,gafas,3,109.9,329.7
616,4/03/2026,2903,26,205,gafas,3,129.9,389.7
617,15/02/2026,1541,34,128,gafas,3,79.9,239.7
618,4/03/2026,1322,89,182,gafas,1,84.9,84.9
619,17/03/2025,85,85,23,gafas,3,59.9,179.7
620,7/01/2026,362,88,3,gafas,1,69.9,69.9
621,14/02/2026,1275,42,120,gafas,2,49.9,99.8
622,24/04/2026,41,41,208,gafas,2,69.9,139.8
623,7/06/2025,2089,34,143,gafas,3,79.9,239.7
624,20/12/2025,550,2,1032,lentillas,1,24,24
625,30/05/2025,832,10,180,gafas,3,84.9,254.7
626,22/06/2025,1124,28,1051,lentillas,1,39.5,39.5
627,18/03/2026,2068,13,1007,lentillas,2,10,20
628,12/02/2026,936,114,211,gafas,1,79.9,79.9
629,14/02/2026,1747,103,178,gafas,3,64.9,194.7
630,29/05/2025,1383,13,9,gafas,2,79.9,159.8
631,7/06/2025,139,2,1038,lentillas,2,16.5,33
632,24/06/2025,1041,82,199,gafas,2,109.9,219.8
633,17/06/2025,700,15,1021,lentillas,1,73.5,73.5
634,16/09/2025,310,36,1038,lentillas,1,16.5,16.5
635,16/10/2025,1509,2,77,gafas,1,99.9,99.9
636,25/06/2025,857,35,96,gafas,3,84.9,254.7
637,5/04/2026,1738,94,11,gafas,3,79.9,239.7
638,31/01/2025,440,29,171,gafas,2,64.9,129.8
639,28/01/2025,30,30,1025,lentillas,2,16.5,33
640,29/01/2025,2730,127,50,gafas,1,49.9,49.9
641,1/09/2025,1476,106,109,gafas,3,84.9,254.7
642,29/01/2025,600,52,11,gafas,3,79.9,239.7
643,10/09/2025,2366,37,103,gafas,3,84.9,254.7
644,24/04/2026,502,91,1054,lentillas,3,15.5,46.5
645,2/09/2025,1114,18,194,gafas,1,99.9,99.9
646,24/04/2026,817,132,110,gafas,3,84.9,254.7
647,24/04/2026,1699,55,80,gafas,1,79.9,79.9
648,19/12/2025,981,22,32,gafas,1,69.9,69.9
649,12/05/2025,694,9,80,gafas,1,79.9,79.9
650,20/07/2025,1879,98,93,gafas,3,89.9,269.7
651,10/03/2026,2344,15,129,gafas,3,79.9,239.7
652,24/04/2026,1377,7,207,gafas,1,129.9,129.9
653,24/04/2026,2755,15,101,gafas,1,64.9,64.9
654,3/08/2025,1647,3,120,gafas,1,49.9,49.9
655,16/09/2025,1600,93,173,gafas,3,64.9,194.7
656,24/04/2026,1791,10,129,gafas,2,79.9,159.8
657,9/06/2025,522,111,66,gafas,2,89.9,179.8
658,16/04/2026,596,48,129,gafas,1,79.9,79.9
659,1/03/2026,1046,87,1006,lentillas,2,19.5,39
660,10/02/2025,2196,4,9,gafas,3,79.9,239.7
661,27/08/2025,1421,51,169,gafas,3,84.9,254.7
662,1/03/2026,2604,1,1054,lentillas,1,15.5,15.5
663,16/10/2025,2486,20,1039,lentillas,1,16.5,16.5
664,27/01/2026,2040,122,209,gafas,1,69.9,69.9
665,2/03/2026,1397,27,63,gafas,1,89.9,89.9
666,7/01/2026,1621,114,20,gafas,1,49.9,49.9
667,18/03/2025,1854,73,148,gafas,3,99.9,299.7
668,12/05/2025,1443,73,1,gafas,3,89.9,269.7
669,8/03/2025,2047,129,40,gafas,2,79.9,159.8
670,7/09/2025,306,32,131,gafas,2,89.9,179.8
671,22/04/2026,480,69,48,gafas,3,59.9,179.7
672,7/02/2025,2374,45,79,gafas,2,79.9,159.8
673,26/03/2026,839,17,35,gafas,1,89.9,89.9
674,27/01/2025,106,106,61,gafas,3,29.9,89.7
675,5/08/2025,2078,23,166,gafas,2,84.9,169.8
676,22/02/2025,798,113,179,gafas,2,84.9,169.8
677,29/05/2025,819,134,171,gafas,1,64.9,64.9
678,17/02/2025,2420,91,208,gafas,2,69.9,139.8
679,25/07/2025,763,78,97,gafas,3,84.9,254.7
680,2/04/2025,1058,99,125,gafas,3,49.9,149.7
681,16/12/2025,947,125,41,gafas,3,59.9,179.7
682,27/01/2025,908,86,174,gafas,1,84.9,84.9
683,17/04/2025,2105,50,76,gafas,2,79.9,159.8
684,16/12/2025,1263,30,1045,lentillas,2,16.5,33
685,1/10/2025,539,128,150,gafas,3,109.9,329.7
686,8/05/2025,2839,99,30,gafas,2,59.9,119.8
687,24/04/2026,2198,6,195,gafas,3,99.9,299.7
688,28/07/2025,480,69,1011,lentillas,3,6.5,19.5
689,6/03/2026,921,99,1021,lentillas,2,73.5,147
690,9/08/2025,656,108,119,gafas,3,49.9,149.7
691,19/01/2025,823,1,1025,lentillas,1,16.5,16.5
692,20/10/2025,1353,120,173,gafas,1,64.9,64.9
693,9/04/2026,504,93,113,gafas,3,64.9,194.7
694,28/08/2025,475,64,174,gafas,2,84.9,169.8
695,29/03/2025,1543,36,175,gafas,1,84.9,84.9
696,3/02/2026,2173,118,153,gafas,1,99.9,99.9
697,24/04/2026,146,9,1037,lentillas,3,16.5,49.5
698,19/08/2025,2357,28,140,gafas,1,49.9,49.9
699,20/02/2025,472,61,206,gafas,3,129.9,389.7
700,4/01/2025,2634,31,164,gafas,2,89.9,179.8
701,30/03/2026,2560,94,145,gafas,3,79.9,239.7
702,6/01/2025,2808,68,145,gafas,2,79.9,159.8
703,12/10/2025,743,58,1036,lentillas,1,16.5,16.5
704,6/05/2025,1177,81,68,gafas,1,89.9,89.9
705,24/04/2026,1660,16,165,gafas,3,84.9,254.7
706,25/04/2025,2334,5,1022,lentillas,1,43.5,43.5
707,21/04/2025,415,4,1055,lentillas,3,19,57
708,30/04/2025,2947,70,41,gafas,3,59.9,179.7
709,15/02/2025,1682,38,190,gafas,2,69.9,139.8
710,26/09/2025,2028,110,1037,lentillas,1,16.5,16.5
711,27/06/2025,2581,115,64,gafas,3,89.9,269.7
712,5/01/2026,425,14,1043,lentillas,2,49.5,99
713,9/02/2025,859,37,48,gafas,1,59.9,59.9
714,22/06/2025,2130,75,169,gafas,2,84.9,169.8
715,25/06/2025,781,96,85,gafas,1,109.9,109.9
716,26/11/2025,1489,119,102,gafas,2,64.9,129.8
717,24/02/2026,730,45,208,gafas,3,69.9,209.7
718,18/06/2025,154,17,62,gafas,2,89.9,179.8
719,25/01/2026,1696,52,49,gafas,1,49.9,49.9
720,24/04/2026,1357,124,132,gafas,2,99.9,199.8
721,30/09/2025,74,74,1045,lentillas,3,16.5,49.5
722,6/04/2025,1532,25,39,gafas,1,79.9,79.9
723,27/01/2025,1189,93,59,gafas,2,29.9,59.8
724,8/05/2025,2907,30,1009,lentillas,3,7.5,22.5
725,12/01/2026,560,12,195,gafas,2,99.9,199.8
726,20/03/2025,2856,116,199,gafas,1,109.9,109.9
727,31/01/2026,2407,78,39,gafas,3,79.9,239.7
728,18/11/2025,954,132,1001,lentillas,3,30.5,91.5
729,1/01/2025,152,15,47,gafas,2,59.9,119.8
730,22/12/2025,441,30,10,gafas,2,79.9,159.8
731,2/08/2025,2783,43,1043,lentillas,3,49.5,148.5
732,9/08/2025,1349,116,18,gafas,3,59.9,179.7
733,19/05/2025,442,31,179,gafas,3,84.9,254.7
734,4/05/2025,2273,81,80,gafas,2,79.9,159.8
735,24/04/2026,1706,62,139,gafas,1,49.9,49.9
736,18/09/2025,1196,100,157,gafas,3,139.9,419.7
737,18/08/2025,2111,56,1,gafas,2,89.9,179.8
738,2/05/2025,821,136,164,gafas,1,89.9,89.9
739,28/07/2025,134,134,1047,lentillas,1,19.9,19.9
740,29/04/2025,2626,23,1019,lentillas,2,16.5,33
741,12/02/2025,1267,34,65,gafas,2,79.9,159.8
742,23/04/2026,560,12,38,gafas,2,79.9,159.8
743,13/06/2025,1650,6,88,gafas,1,139.9,139.9
744,16/04/2026,2866,126,28,gafas,3,59.9,179.7
745,24/04/2026,1032,73,119,gafas,1,49.9,49.9
746,15/08/2025,173,36,42,gafas,3,59.9,179.7
747,16/05/2025,1355,122,169,gafas,1,84.9,84.9
748,27/07/2025,2336,7,132,gafas,1,99.9,99.9
749,19/11/2025,9,9,139,gafas,2,49.9,99.8
750,5/03/2026,2381,52,142,gafas,2,49.9,99.8
751,8/10/2025,2218,26,192,gafas,3,45.9,137.7
752,23/05/2025,1228,132,90,gafas,3,139.9,419.7
753,1/05/2025,406,132,204,gafas,3,129.9,389.7
754,28/06/2025,2857,117,34,gafas,3,89.9,269.7
755,13/04/2026,380,106,205,gafas,2,129.9,259.8
756,23/04/2025,743,58,160,gafas,1,89.9,89.9
757,5/02/2025,139,2,22,gafas,3,49.9,149.7
758,3/01/2025,2208,16,1037,lentillas,1,16.5,16.5
759,30/08/2025,1035,76,1037,lentillas,1,16.5,16.5
760,14/12/2025,1666,22,29,gafas,1,59.9,59.9
761,15/08/2025,2318,126,1040,lentillas,1,16.5,16.5
762,27/10/2025,347,73,206,gafas,3,129.9,389.7
763,24/04/2026,1120,24,126,gafas,1,49.9,49.9
764,9/01/2026,2529,63,1048,lentillas,2,19.9,39.8
765,21/02/2026,2350,21,154,gafas,1,139.9,139.9
766,19/12/2025,526,115,121,gafas,2,49.9,99.8
767,12/11/2025,2680,77,101,gafas,2,64.9,129.8
768,12/02/2026,499,88,184,gafas,2,84.9,169.8
769,24/04/2026,1205,109,25,gafas,2,49.9,99.8
770,26/03/2026,903,81,1023,lentillas,2,20.5,41
771,29/05/2025,1588,81,152,gafas,1,99.9,99.9
772,30/01/2026,2307,115,107,gafas,3,84.9,254.7
773,16/03/2026,478,67,85,gafas,2,109.9,219.8
774,1/01/2025,2309,117,143,gafas,2,79.9,159.8
775,29/03/2026,1564,57,13,gafas,1,49.9,49.9
776,13/02/2026,597,49,195,gafas,3,99.9,299.7
777,5/05/2025,1796,15,202,gafas,1,99.9,99.9
778,3/03/2025,213,76,40,gafas,3,79.9,239.7
779,26/12/2025,2858,118,125,gafas,1,49.9,49.9
780,27/03/2026,2259,67,162,gafas,2,79.9,159.8
781,5/04/2026,1553,46,1011,lentillas,3,6.5,19.5
782,16/08/2025,1648,4,138,gafas,2,49.9,99.8
783,2/04/2026,2423,94,189,gafas,2,69.9,139.8
784,18/07/2025,703,18,48,gafas,2,59.9,119.8
785,6/09/2025,335,61,1008,lentillas,2,7.5,15
786,24/04/2026,176,39,93,gafas,2,89.9,179.8
787,26/09/2025,2924,47,135,gafas,2,49.9,99.8
788,2/01/2026,2587,121,23,gafas,2,59.9,119.8
789,16/04/2025,2284,92,123,gafas,3,49.9,149.7
790,2/11/2025,77,77,61,gafas,1,29.9,29.9
791,29/08/2025,803,118,107,gafas,3,84.9,254.7
792,6/12/2025,2203,11,41,gafas,2,59.9,119.8
793,27/12/2025,1962,44,94,gafas,3,79.9,239.7
794,4/12/2025,1759,115,23,gafas,1,59.9,59.9
795,16/07/2025,2377,48,12,gafas,3,49.9,149.7
796,10/05/2025,1684,40,105,gafas,3,84.9,254.7
797,9/04/2026,389,115,35,gafas,3,89.9,269.7
798,2/09/2025,1658,14,20,gafas,1,49.9,49.9
799,9/03/2026,563,15,75,gafas,2,99.9,199.8
800,21/02/2025,2092,37,192,gafas,3,45.9,137.7
801,25/05/2025,1831,50,141,gafas,1,49.9,49.9
802,27/07/2025,2423,94,97,gafas,2,84.9,169.8
803,13/03/2025,437,26,129,gafas,3,79.9,239.7
804,26/01/2026,2536,70,170,gafas,1,84.9,84.9
805,6/11/2025,854,32,1018,lentillas,1,16.5,16.5
806,7/10/2025,2723,120,182,gafas,2,84.9,169.8
807,6/02/2025,2919,42,205,gafas,2,129.9,259.8
808,14/03/2025,582,34,187,gafas,3,89.9,269.7
809,9/05/2025,2516,50,1025,lentillas,2,16.5,33
810,22/01/2026,127,127,39,gafas,2,79.9,159.8
811,27/04/2025,2005,87,187,gafas,2,89.9,179.8
812,20/07/2025,1966,48,24,gafas,2,49.9,99.8
813,30/03/2026,670,122,53,gafas,2,49.9,99.8
814,3/11/2025,28,28,39,gafas,2,79.9,159.8
815,21/03/2026,2193,1,53,gafas,2,49.9,99.8
816,9/10/2025,2595,129,111,gafas,2,84.9,169.8
817,12/01/2025,129,129,122,gafas,3,49.9,149.7
818,19/01/2026,89,89,203,gafas,3,129.9,389.7
819,25/09/2025,2787,47,40,gafas,3,79.9,239.7
820,17/10/2025,993,34,187,gafas,1,89.9,89.9
821,25/02/2025,945,123,1047,lentillas,1,19.9,19.9
822,7/07/2025,1766,122,200,gafas,1,109.9,109.9
823,9/06/2025,986,27,200,gafas,2,109.9,219.8
824,22/11/2025,904,82,44,gafas,1,69.9,69.9
825,22/12/2025,2076,21,136,gafas,3,49.9,149.7
826,12/02/2025,43,43,114,gafas,1,49.9,49.9
827,8/08/2025,1927,9,159,gafas,1,89.9,89.9
828,24/04/2026,1109,13,172,gafas,3,64.9,194.7
829,9/04/2025,2952,75,1023,lentillas,2,20.5,41
830,2/04/2025,1093,134,125,gafas,2,49.9,99.8
831,1/09/2025,551,3,181,gafas,2,84.9,169.8
832,4/04/2025,2622,19,50,gafas,1,49.9,49.9
833,18/07/2025,1033,74,1017,lentillas,3,16.5,49.5
834,25/03/2025,1382,12,37,gafas,1,79.9,79.9
835,9/07/2025,959,137,1039,lentillas,1,16.5,16.5
836,29/05/2025,601,53,88,gafas,1,139.9,139.9
837,17/04/2026,1084,125,202,gafas,3,99.9,299.7
838,17/11/2025,1763,119,141,gafas,2,49.9,99.8
839,7/12/2025,526,115,85,gafas,1,109.9,109.9
840,23/05/2025,2461,132,205,gafas,3,129.9,389.7
841,13/06/2025,1538,31,1033,lentillas,2,66.5,133
842,25/12/2025,2110,55,33,gafas,2,69.9,139.8
843,14/03/2026,1499,129,78,gafas,3,99.9,299.7
844,25/08/2025,700,15,15,gafas,2,49.9,99.8
845,9/02/2026,509,98,1050,lentillas,1,33,33
846,30/04/2025,1509,2,76,gafas,2,79.9,159.8
847,28/01/2026,2483,17,72,gafas,3,89.9,269.7
848,2/02/2026,1182,86,37,gafas,1,79.9,79.9
849,19/01/2025,958,136,150,gafas,3,109.9,329.7
850,25/04/2025,1460,90,129,gafas,2,79.9,159.8
851,1/04/2025,1525,18,89,gafas,2,139.9,279.8
852,1/02/2026,210,73,193,gafas,3,45.9,137.7
853,18/02/2026,1265,32,180,gafas,1,84.9,84.9
854,24/09/2025,1912,131,193,gafas,1,45.9,45.9
855,14/10/2025,1817,36,189,gafas,1,69.9,69.9
856,4/11/2025,1656,12,100,gafas,1,64.9,64.9
857,23/09/2025,1031,72,50,gafas,2,49.9,99.8
858,19/03/2026,2998,121,80,gafas,1,79.9,79.9
859,13/09/2025,1884,103,1029,lentillas,2,39,78
860,13/01/2025,2245,53,119,gafas,3,49.9,149.7
861,24/04/2026,1315,82,21,gafas,2,49.9,99.8
862,17/05/2025,729,44,1020,lentillas,3,55.5,166.5
863,20/11/2025,2097,42,157,gafas,2,139.9,279.8
864,24/01/2026,2506,40,84,gafas,2,109.9,219.8
865,1/12/2025,2948,71,167,gafas,1,84.9,84.9
866,24/07/2025,2863,123,1016,lentillas,1,31,31
867,29/12/2025,2616,13,30,gafas,2,59.9,119.8
868,5/11/2025,869,47,1026,lentillas,3,16.5,49.5
869,26/11/2025,641,93,94,gafas,1,79.9,79.9
870,26/06/2025,2584,118,1012,lentillas,3,5,15
871,28/05/2025,1766,122,1006,lentillas,3,19.5,58.5
872,9/03/2025,2195,3,124,gafas,1,49.9,49.9
873,24/04/2026,1277,44,150,gafas,3,109.9,329.7
874,26/01/2025,1034,75,58,gafas,2,29.9,59.8
875,31/03/2026,907,85,212,gafas,2,79.9,159.8
876,19/12/2025,1268,35,72,gafas,1,89.9,89.9
877,1/01/2026,2036,118,190,gafas,3,69.9,209.7
878,10/12/2025,1986,68,1050,lentillas,3,33,99
879,9/07/2025,1063,104,167,gafas,1,84.9,84.9
880,16/07/2025,2527,61,127,gafas,1,79.9,79.9
881,31/01/2025,2181,126,153,gafas,1,99.9,99.9
882,31/08/2025,502,91,213,gafas,1,79.9,79.9
883,12/06/2025,2504,38,1050,lentillas,1,33,33
884,3/04/2025,2245,53,150,gafas,3,109.9,329.7
885,10/03/2025,419,8,57,gafas,1,29.9,29.9
886,20/05/2025,1025,66,1014,lentillas,2,64.5,129
887,10/05/2025,244,107,19,gafas,1,89.9,89.9
888,21/01/2025,2338,9,200,gafas,3,109.9,329.7
889,25/03/2025,653,105,1001,lentillas,1,30.5,30.5
890,4/07/2025,2324,132,60,gafas,1,29.9,29.9
891,27/05/2025,2088,33,176,gafas,2,84.9,169.8
892,26/09/2025,1384,14,212,gafas,1,79.9,79.9
893,8/04/2026,1,1,1028,lentillas,2,16.5,33
894,26/05/2025,2084,29,1044,lentillas,2,88.5,177
895,3/07/2025,1305,72,101,gafas,1,64.9,64.9
896,15/09/2025,171,34,26,gafas,1,49.9,49.9
897,20/11/2025,630,82,110,gafas,2,84.9,169.8
898,8/04/2026,1517,10,122,gafas,1,49.9,49.9
899,5/08/2025,756,71,70,gafas,1,89.9,89.9
900,24/04/2026,1023,64,141,gafas,2,49.9,99.8
901,2/07/2025,2462,133,117,gafas,1,49.9,49.9
902,20/12/2025,726,41,198,gafas,3,119.9,359.7
903,11/10/2025,728,43,13,gafas,1,49.9,49.9
904,24/03/2026,2841,101,1053,lentillas,2,7.5,15
905,24/04/2026,2667,64,108,gafas,3,84.9,254.7
906,26/01/2025,1440,70,1023,lentillas,2,20.5,41
907,24/04/2026,920,98,1040,lentillas,2,16.5,33
908,24/04/2026,4,4,1006,lentillas,3,19.5,58.5
909,6/08/2025,1250,17,183,gafas,3,64.9,194.7
910,25/12/2025,1213,117,107,gafas,2,84.9,169.8
911,1/01/2026,1009,50,1,gafas,1,89.9,89.9
912,20/03/2025,2999,122,1051,lentillas,1,39.5,39.5
913,6/04/2025,131,131,186,gafas,3,89.9,269.7
914,6/11/2025,1335,102,107,gafas,2,84.9,169.8
915,31/08/2025,1820,39,186,gafas,3,89.9,269.7
916,24/04/2026,921,99,50,gafas,3,49.9,149.7
917,25/10/2025,2927,50,10,gafas,2,79.9,159.8
918,23/11/2025,2152,97,93,gafas,3,89.9,269.7
919,24/04/2026,2193,1,1022,lentillas,1,43.5,43.5
920,29/03/2026,1765,121,102,gafas,2,64.9,129.8
921,12/09/2025,2350,21,51,gafas,3,59.9,179.7
922,13/03/2026,1530,23,58,gafas,3,29.9,89.7
923,1/03/2025,1705,61,36,gafas,1,89.9,89.9
924,24/04/2025,2111,56,78,gafas,3,99.9,299.7
925,2/06/2025,2617,14,133,gafas,3,99.9,299.7
926,14/08/2025,1673,29,1008,lentillas,1,7.5,7.5
927,14/04/2025,2898,21,15,gafas,1,49.9,49.9
928,26/02/2026,2096,41,1003,lentillas,2,54.5,109
929,15/02/2026,895,73,1010,lentillas,3,6,18
930,20/02/2025,2891,14,19,gafas,3,89.9,269.7
931,6/10/2025,873,51,155,gafas,1,139.9,139.9
932,21/05/2025,2211,19,84,gafas,2,109.9,219.8
933,16/02/2026,2292,100,124,gafas,2,49.9,99.8
934,4/12/2025,1290,57,1030,lentillas,2,44,88
935,10/06/2025,2760,20,75,gafas,1,99.9,99.9
